logFC logCPM LR PValue FDR
AC074124.1 1.99336859673108 1.72323150489378 24.3114760342799 8.19493690454881e-07 0.000206831101985363
CELF4 1.4718023947647 6.88923687867637 24.2602586258318 8.41576517776383e-07 0.000209494910699074
ZGLP1 1.50745736420125 1.80833575986975 24.1107635316888 9.09505068352455e-07 0.000223344947325687
VGF 3.40460197374424 4.87910510373185 23.8347699596754 1.04969114376833e-06 0.000254333166194109
FANCD2OS 1.83331414234616 1.38718658237694 23.799235960302 1.0692489591569e-06 0.000255663053760515
DEGS2 2.1338961059387 2.75656599247576 23.6304536640659 1.167255286416e-06 0.000274685694538176
DISC1FP1 2.24029630816343 6.75107343400847 23.6089116852821 1.18039578953795e-06 0.000274685694538176
NPIPA2 2.85371168555168 0.889308755727779 23.5866129774576 1.19415418602883e-06 0.000274685694538176
SPSB1 -1.92282947783001 3.55718530784818 23.4990841789474 1.24973241523475e-06 0.000282735034228693
AC009242.1 1.73041493891073 2.81419609616442 23.4829373363814 1.26026512065398e-06 0.000282735034228693
HSPA6 -9.05421575788711 2.70696892026928 23.2953061799985 1.38938661695675e-06 0.000307901629309001
ZFP36 -3.3139819897986 3.0063446496122 23.2442525061747 1.42676198009257e-06 0.000311422888524225
AC110790.1 4.63187142147511 1.34748375553356 23.2270904706902 1.43955110257731e-06 0.000311422888524225
LEPR -1.69770947966336 6.15682678768348 23.145002667757 1.5023312870999e-06 0.000321180754696228
CU634019.5 2.03505150265782 1.47253866224212 23.1220405957734 1.52037901246093e-06 0.00032125962109814
FTL -2.56135263170601 8.21762722710671 23.0514991137774 1.57719483127586e-06 0.000327471682904683
AC016831.7 -1.85714708989921 3.99412351366179 23.0410145008853 1.58581928767401e-06 0.000327471682904683
AC027251.1 2.69651028577689 0.329401158175654 23.0056715419344 1.6152417854902e-06 0.000329799704785707
IER3 -2.78551927818795 4.12032731438062 22.9631920160579 1.6513308658516e-06 0.00033342204993617
B4GALNT1 1.96822030704955 3.19384875519787 22.6707165842827 1.9227590869126e-06 0.000382664088382695
PWRN4 1.80466592236949 7.08324569827572 22.6562141210134 1.93732644349592e-06 0.000382664088382695
TAGLN2 -2.66860032389606 4.10297377296791 22.5518582775094 2.04546576975215e-06 0.000399679612558453
CDH19 4.37344234709249 1.77374221792134 22.4990201300728 2.10250817979437e-06 0.000406455091949184
NABP1 -2.39914488124503 4.1268893806456 22.4469006891474 2.1603379913951e-06 0.000413238547154019
PCSK1 2.26779468417407 4.92816322141565 22.4071136572925 2.20555596111617e-06 0.000416781628546948
LINC01162 2.78368231906793 1.08894873156858 22.368939320387 2.24983342121636e-06 0.000416781628546948
AC103691.1 2.62978624307211 1.04668875284609 22.3463601735156 2.2764409836607e-06 0.000416781628546948
AC008467.1 -2.48121379475992 4.6575394720954 22.3336273128741 2.29158452081384e-06 0.000416781628546948
SEMA4C 1.47230297999376 3.96551403873602 22.3319914011509 2.29353746724052e-06 0.000416781628546948
ATP8A2 1.55213587920505 6.86877542697626 22.2731417703553 2.36491355710829e-06 0.00042549712039378
CHRNB2 2.21024233426129 1.97892117302474 22.2269990982283 2.42243321072954e-06 0.000428314736295968
AC018557.1 1.26952728367854 3.9864468272185 22.2228180818429 2.42771394664785e-06 0.000428314736295968
RAB24 1.5632871793304 1.80572092912574 22.1297636581928 2.54828004359158e-06 0.000445262932232176
ADM -3.9788243310009 1.35134140530684 21.9705837239873 2.76861516270918e-06 0.000476077942572789
LINC02503 2.03195562065457 1.29528235863399 21.948827160551 2.80017974226185e-06 0.000476077942572789
SCN1A.AS1 2.44621264889255 5.73918776222883 21.9467360889211 2.80323243755714e-06 0.000476077942572789
ZNF185 -2.66186838097347 2.50985550367532 21.8951254937049 2.87964469361792e-06 0.000484526883078007
AC098617.1 2.12962242390165 3.6436858647159 21.8631773945802 2.92798924670972e-06 0.000488141473313845
ZNF300 1.32322703057255 4.30071810167948 21.8034853109639 3.02050950461382e-06 0.000497945894327172
LINC01362 2.35460408674252 4.39926846642235 21.7901337018075 3.0416021500284e-06 0.000497945894327172
SERTM1 -3.86674110137026 1.2107664897789 21.7428057170592 3.1175676438888e-06 0.000505825350220958
THNSL2 -2.7608830430078 2.11144271046316 21.7143716382091 3.16411922177514e-06 0.000508835172549538
ASIC1 1.75604433269686 3.27013468982766 21.613251035208 3.33539511754631e-06 0.000531673684877644
TTC22 -3.74803770004607 1.56193318894018 21.5898543719733 3.37633123565894e-06 0.000533463019041808
PCDHGA6 2.08647744356362 2.19765069550915 21.5734503347533 3.40533294127502e-06 0.000533463019041808
GP1BB 1.71976217366577 3.30238328920457 21.4966673883204 3.54444107129793e-06 0.000550509257672017
CELSR1 -1.59310019214044 5.30358357756357 21.3621605408345 3.80201459042865e-06 0.000585510246926012
NCAM2 2.14077082575342 8.24943148237837 21.3325510512348 3.86119171977628e-06 0.000589626688502308
DYRK3 -1.93780992597073 4.27294308438394 21.2964572367631 3.93457987129694e-06 0.000595826545176733
AC002460.2 -3.1159150073374 5.59991317481705 21.260158701178 4.00979605902943e-06 0.000602198462683329
DPF1 1.38172382173007 3.87757809974891 21.2325953073357 4.06787409900801e-06 0.000605913181370275
AKR1D1 2.51300298640765 1.93690808425685 21.0837521213078 4.39640123857643e-06 0.000649523604125292
ATP6V0C 1.37898974571054 6.46326129996188 21.0366577797776 4.50579515060852e-06 0.000660317011910145
TMEM151B 1.79792600242215 4.25748650351794 20.9636208797576 4.6808787993709e-06 0.000679281871963126
JUNB -2.79511218244802 4.76371321629995 20.9427476524986 4.73215911284329e-06 0.000679281871963126
FMN1 -1.86584804725272 4.61361207230252 20.9366089278585 4.74734744328181e-06 0.000679281871963126
AC103952.1 2.28227401783498 0.937990897007339 20.8989143858024 4.84168916290341e-06 0.000682498155008952
AC090572.3 -2.48924519685485 1.27427326773118 20.890219773729 4.86371570745604e-06 0.000682498155008952
BMP4 -3.84734253308288 3.45733611217725 20.8828367944995 4.88249835742702e-06 0.000682498155008952
LPCAT2 -1.64089239780664 3.85789288838099 20.7081942361047 5.34866230514794e-06 0.000741953369535484
GABRG3.AS1 1.60235516859181 4.1144788224161 20.6913314159004 5.39597335924028e-06 0.000742845665788746
ARL1 -1.54057153027973 5.38504514780907 20.6645067528757 5.47210083684197e-06 0.000747661777496935
BRINP1 1.65505638333332 5.73764073354107 20.5714998021551 5.74449816816064e-06 0.000779022542625486
TGDS -1.76901801241288 4.30270677111794 20.5079013980995 5.93855999860852e-06 0.00079937416514603
A2ML1.AS1 1.23128039818787 3.94413617585774 20.4389592769639 6.15636820823012e-06 0.000822599434411453
GOLGA4 -1.35767317402168 8.62041799301003 20.4231337440039 6.2074868112602e-06 0.000823375549884821
BTG2 -2.37168400361139 4.91671149053622 20.3988591396761 6.28672627098507e-06 0.000827843404321309
GRM7 2.15065578512087 7.01034855470603 20.2439854975494 6.81674316026982e-06 0.000891178825240454
SOCS3 -3.26088762828275 2.25821299330239 20.2294424385607 6.86876075768392e-06 0.000891565146347373
ATP10B 2.26991445608963 1.51468553705001 20.001711880458 7.73728650595853e-06 0.000997177094938145
ZNF844 -1.90503216172832 4.99563321719453 19.9832311183521 7.81242948090324e-06 0.000999770905119532
AC007656.2 -3.72827167176408 3.33413299046807 19.9480627182714 7.95745420221825e-06 0.00101120879554343
EIF3E -1.39557202124226 7.77114310377257 19.9004226391469 8.15822876013445e-06 0.00102147363878611
LCA5 -1.9137092335745 5.86050874867977 19.8974956040063 8.1707290128793e-06 0.00102147363878611
ZMAT3 -2.3727316027466 6.32192133385433 19.8890592790637 8.20686502656685e-06 0.00102147363878611
RRM2B -1.98513441755307 5.00238412018565 19.7830657650444 8.67478513506405e-06 0.00107236867669649
AL139246.5 1.94833915407279 3.75451238071627 19.7405768385231 8.86979492979151e-06 0.00108906698286602
ROR2 -2.66418587011835 6.62045995475291 19.7176647882358 8.97677395502755e-06 0.00109480494168296
CHST6 -2.46661706841556 2.04783755394283 19.633780512366 9.37961313847652e-06 0.00113428916573598
MEIS2 -1.81414169128195 8.79349284576652 19.6162037335159 9.46629600538134e-06 0.00113428916573598
ZBED6 -2.15775292448342 1.54749556613453 19.6118722233986 9.48778082719944e-06 0.00113428916573598
DTX1 1.21886313346918 4.03224839453985 19.5807369078565 9.64366342868892e-06 0.00114538988121657
LNX2 -1.58650627333101 4.29114734254767 19.5653127331545 9.72183626792997e-06 0.00114717667961574
BRINP3 2.39307662772358 5.81712124645855 19.5429081173633 9.83652214168821e-06 0.00115322116360489
GEM -3.01292704174738 4.18787485211195 19.5168180060265 9.9717866748916e-06 0.00116158530420596
GLRA3 3.08673693890808 3.10775193499347 19.4853202914136 1.0137577892474e-05 0.00116455294656583
MACROD2.AS1 1.50641510802867 2.44149645128076 19.4787134436238 1.01727033037652e-05 0.00116455294656583
ANXA8 -9.0595747867876 2.74947652811782 19.4668629877459 1.02360128971354e-05 0.00116455294656583
NFATC1 -2.55771572447231 4.16829398482292 19.4635835121833 1.0253602875332e-05 0.00116455294656583
MYBL2 2.21316075536726 2.73443669538969 19.4187124190446 1.04973470465215e-05 0.00117837888226984
HNRNPA1P48 1.97983759676544 2.88231211279213 19.4173153847489 1.05050285564447e-05 0.00117837888226984
AC105094.2 -1.85751927246092 2.68940472758405 19.3150148552251 1.10831371430728e-05 0.00123559980468661
C3orf35 -1.55610288534596 5.54426950669352 19.265946129318 1.13716603950536e-05 0.00126003544328606
TNR 2.48262251941108 2.19565454004303 19.2408957636943 1.15218521531621e-05 0.00126893998380159
SLC2A6 1.51312505777537 3.25535151971032 19.2280154611042 1.15998509761672e-05 0.00126983428878861
LRP8 1.20797441043397 5.71968460392958 19.2157901405772 1.1674373872385e-05 0.00127033965274838
C16orf72 -1.18024373709142 5.22300051632369 19.1988458634055 1.17784581383637e-05 0.00127403655529967
AC109587.1 -1.23483294053931 4.79909413536555 19.1555717371392 1.20485286203291e-05 0.0012955376454948
PIANP 1.62633195065451 2.5852176146725 19.1358809884691 1.21734672294664e-05 0.00130127203819919
AC069228.1 1.81492784587383 5.61903082353651 19.1110026511569 1.23331833950996e-05 0.00131063513833771
AC068633.1 1.5042353185499 1.95443289167708 19.0796159023073 1.25376885620403e-05 0.00132462137528719
SAMD4A -1.55847502463324 6.26942623403747 19.0372934401813 1.28188497183945e-05 0.00133762943185026
TMEM145 1.49497532259762 3.05992778758233 19.0353538226139 1.28318858729125e-05 0.00133762943185026
DOCK2 1.60202088127308 2.80066899506366 19.027969266556 1.28816393668168e-05 0.00133762943185026
MAP1LC3C -4.86681832330957 1.81092175949243 18.9596383902832 1.33513090281121e-05 0.0013714283825637
RIMS1 1.2764106221308 7.84489791097061 18.9586726710738 1.33580686613347e-05 0.0013714283825637
FP236241.1 3.24528084718573 0.291935813556959 18.8508218540647 1.41350185104632e-05 0.00144304245152886
AP003025.2 1.89122356475379 1.78165089788392 18.8145340321899 1.44065108075657e-05 0.00145524132181626
KLF10 -1.89475991200675 3.65911780801141 18.8134537315823 1.4414673009406e-05 0.00145524132181626
CELF5 1.32904829131531 6.20044136934439 18.7373534936679 1.50014911887546e-05 0.00150611656288425
DSCC1 1.99127979803167 2.28190204868893 18.7195481431235 1.5142218971075e-05 0.00151189232495811
AC021733.4 -2.03895979251933 1.13525194609637 18.6793113233765 1.54651413391205e-05 0.00153144233243625
AC096711.2 2.13624693876252 0.880602710272866 18.6657866509387 1.55752302174207e-05 0.00153144233243625
ARHGAP33 1.41372735482344 4.32155064382428 18.6596995355723 1.56250349801584e-05 0.00153144233243625
NRXN1 1.508993557542 10.0944911458526 18.6486066096347 1.57162090119944e-05 0.00153144233243625
CHD1L 1.6412406309758 1.5866613999026 18.6433748784194 1.57593944621163e-05 0.00153144233243625
LIPI 1.89559802374542 3.6492329961349 18.5328990419226 1.66996770837121e-05 0.00161120046816563
LINC01116 2.97725585312439 1.81763446038539 18.5263132248505 1.67574779046502e-05 0.00161120046816563
AC100832.2 1.80424124639882 1.48318042513205 18.5113113527587 1.68898940990046e-05 0.00161538502930059
BMP2 -2.1991174965506 1.8779701033532 18.4488631080158 1.74524919191761e-05 0.00166045383850926
RHOJ 1.92764064488799 2.86212407198077 18.4067900520003 1.78421057050206e-05 0.0016886809628731
SNAPC1 -1.6696642703311 5.53234092605746 18.3850513635576 1.8046826331754e-05 0.00169920688135043
Z95118.2 -1.94728839174757 1.70929746044929 18.2932778036642 1.89374238401164e-05 0.00177387044341544
LGR5 2.00615515008825 4.29334860043062 18.186603827145 2.00282652131052e-05 0.00186642889975666
ACTL6B 1.58450861313701 4.01889145890872 18.1558882919147 2.03539103738775e-05 0.00188709826180665
MDFIC2 3.19160568589749 0.479494847363576 18.1436921768675 2.04846838455462e-05 0.00188958210579322
LINC01498 -1.57521670509381 2.14847963035133 18.101259316839 2.09462852463959e-05 0.00192240351261367
NTN5 -2.70047953027078 2.75612060528823 18.0719816765889 2.1270857974609e-05 0.00193804845243503
C1orf216 2.21093489796295 1.32704499426599 18.0666906563461 2.13300512044357e-05 0.00193804845243503
FOXO1 -1.71029560946568 5.94102530560507 18.04072256033 2.16229771372586e-05 0.00194131195959654
VSTM2A.OT1 2.84961682338369 1.35766502768838 18.0264610004951 2.17855665670737e-05 0.00194131195959654
AL354771.1 2.72882767163077 3.0637105546433 18.0261576058427 2.1789038739221e-05 0.00194131195959654
EEF1A1 -1.52519903224001 10.5723839264226 18.0257262134743 2.17939767267625e-05 0.00194131195959654
AC034223.1 2.72476557262338 0.510640101248809 18.016477131254 2.19001184083916e-05 0.00194131195959654
GOLGA8A 1.16816507582181 5.55875339258302 18.0055434978456 2.20262619285054e-05 0.00194301568817864
SCN9A 1.68245328438255 6.34596802380153 17.9941048821548 2.21590129604942e-05 0.00194528301216473
AC099791.3 -3.60567691123628 0.778652163183427 17.9190901119052 2.30497463879562e-05 0.00201374995847087
CPEB1.AS1 1.5775270319969 3.20621205234884 17.8920211251677 2.33799257164536e-05 0.00203086848210932
AP001001.1 1.44519232682466 1.40456976263011 17.8847677802683 2.34692043387056e-05 0.00203086848210932
AC018557.2 2.63177081399564 0.731963174839444 17.8244803430194 2.42246402379428e-05 0.00207742608908439
LINC02080 -2.13508194975506 1.13210720282943 17.8149259484659 2.43465852653431e-05 0.00207742608908439
LHX8 -5.34030883614375 0.865848772974167 17.8146438012118 2.43501957393229e-05 0.00207742608908439
PLPPR3 1.31875395207582 5.4561026874693 17.7943151272337 2.46117507119645e-05 0.00208992866326084
HDAC2.AS2 1.58929105771624 5.91332593792129 17.7634086215774 2.50148221629508e-05 0.00211427603881462
RBM5.AS1 1.26525204811562 3.36337683811587 17.7375637956836 2.53569692407942e-05 0.00213327243075793
ZNF367 1.83898591440518 3.858978306098 17.7210692021311 2.55777874621971e-05 0.00214193342747947
LINC02479 2.33949544691974 1.17577985347849 17.6888872753447 2.6014195251325e-05 0.00216848603718843
AC017037.5 4.03839249929628 1.25400273273218 17.6568474152379 2.64561094937619e-05 0.00219525306721754
MEG9 2.91083535352934 1.8903693470066 17.6244824280963 2.6910167810302e-05 0.00222277986113094
VCAN.AS1 1.39094528022287 5.14526744675401 17.6141667009547 2.70565297337556e-05 0.00222475682498555
LUARIS 1.67072111136756 1.2211585420126 17.5871125729111 2.7444191316673e-05 0.0022458591673531
AC005237.1 -2.55567834917727 4.34776621242492 17.5790811541138 2.75603452740338e-05 0.0022458591673531
CCDC36 -2.08884619487239 4.00964956759686 17.5608778183707 2.78254421031975e-05 0.00225733899062189
SEC24D -1.53761175130412 6.43338542420941 17.5462033626207 2.80410118895885e-05 0.00226471674692268
KIF18B 1.93323430372738 4.10778615853316 17.5120752622454 2.85488713755128e-05 0.00228589327578989
ARL5B -1.14529176299632 5.90040283352291 17.5116806627106 2.85547971386917e-05 0.00228589327578989
QPRT -1.9988668137395 4.87669828786918 17.4963781292158 2.87855536101676e-05 0.00228787529682539
PCDH11X 1.44892670898077 7.34435405966263 17.4933552752979 2.88313582969962e-05 0.00228787529682539
AC068725.1 2.28096896109127 2.89306237177251 17.4528578411975 2.94521186508309e-05 0.00232697347879521
AC139720.1 2.07261051888989 3.84475525749522 17.4330094881295 2.9761249155344e-05 0.00234121826688706
CA11 1.56455571606169 3.56664448469225 17.3700609694257 3.07633850050791e-05 0.00240962169100129
AC010624.2 3.08993081387172 0.628383991147243 17.3540888697594 3.10230096388506e-05 0.00241952845990212
SERPINE1 -2.62293742896561 0.940247712431082 17.3326104904333 3.13756133672939e-05 0.00243508054453847
CD6 -4.23348199071571 1.0732323378095 17.3215959992182 3.15579943197789e-05 0.00243508054453847
TINCR -1.72172533808537 3.89478088478542 17.3176000950432 3.16244226563438e-05 0.00243508054453847
MIR302CHG 2.56027868201292 1.03558626491441 17.3020225520378 3.18847299416154e-05 0.0024447650316415
ICAM5 -2.19789192997693 1.20051055276538 17.2883688009711 3.21146602558867e-05 0.00245204876542005
AC079772.1 4.06855981140555 3.36660191299204 17.2624549910429 3.25556439385462e-05 0.00247531866799691
AC016716.2 1.99079848335296 3.57161991864359 17.2502211540621 3.27659408990155e-05 0.00248092782507046
WNT3A -2.95297732803594 2.14140168191541 17.1874295257734 3.38669977017113e-05 0.00255365594288588
LY6G5C 1.45653833128382 2.01685114780908 17.1769538941285 3.40542753902642e-05 0.00255716649748711
ADAMTS3 -2.14452920386787 5.60345355413169 17.1639335389453 3.42884978423582e-05 0.00256415877691907
SDC1 1.28333249366752 2.65305718166004 17.1482271071054 3.45731957754275e-05 0.00257485292471749
AC022087.1 1.48491890635397 2.55043407688863 17.1382098530811 3.47560102128912e-05 0.0025779029289333
AC073321.1 -5.37063039532463 2.29938308598818 17.1173931507297 3.51390276600319e-05 0.00259571711641504
TMEM271 2.30257626589496 1.41115909631411 17.099206097604 3.54771318892984e-05 0.00261008275583939
ADARB2.AS1 2.24735870724881 1.62449974533054 17.0774969953388 3.58849963438324e-05 0.00262944416758114
AC234775.4 -2.70116713811038 1.21291849918993 17.0466185525794 3.64732651837849e-05 0.00265546616345462
XRCC3 1.36962743906768 2.66551637218501 17.0435429431853 3.65323872366088e-05 0.00265546616345462
SMAD7 -1.52193132058851 3.9874180787775 17.0204552880627 3.69792850018902e-05 0.00267724130300537
ID1 -2.81290925079816 5.73756635310956 16.986366894556 3.76491861119629e-05 0.00271492464296266
GLRA2 2.1124694503435 4.24535258165204 16.9746986770967 3.78812800377082e-05 0.00272086411401278
LINC01102 2.17808040418361 3.44370129223195 16.9359363652615 3.86626811480601e-05 0.0027643942336003
AL360093.1 -2.13538456599213 1.37099239641647 16.9245258989703 3.88957743997007e-05 0.0027643942336003
C9orf153 -1.88949555239286 4.69944366775155 16.9221883284425 3.89437004073122e-05 0.0027643942336003
PKMYT1 2.08655976143105 1.58495187946738 16.895484453092 3.94954270652671e-05 0.00279264941879391
LINC01478 2.24411699301417 1.29004926408196 16.8724112515691 3.99784646793573e-05 0.00281584751997396
CRNDE 2.46581716564587 7.1308291738673 16.8595144393637 4.0251042442899e-05 0.00282410016707475
ZFPM2.AS1 1.89730901911912 5.06961733722909 16.8106482205375 4.13009037504547e-05 0.00288300974713921
TICRR 1.61783853832469 3.19842302119966 16.8057353424769 4.1407965221403e-05 0.00288300974713921
RAB33B -1.72488620016336 3.85496286259774 16.7973353254449 4.15916651835146e-05 0.00288474709814819
HSPH1 -1.82709429932846 7.2780947816655 16.7883563136948 4.17889332237116e-05 0.00288740872449158
NEFH -1.5949554286323 2.31128803935546 16.7560758975423 4.25059327032106e-05 0.00291412689574471
AC009630.1 1.51477944416249 3.18131166959616 16.7542501650002 4.25468526901585e-05 0.00291412689574471
AL450306.1 1.12545402856785 3.37137669320767 16.7493573149521 4.26567111087439e-05 0.00291412689574471
RALYL 1.89811159024215 8.100290528104 16.708082036411 4.35948823493056e-05 0.0029627023908096
UAP1 -1.6400367557484 5.44118930683545 16.7024452102092 4.3724605145369e-05 0.0029627023908096
RSPO2 -4.66254251123433 7.76503391499229 16.6967154427573 4.38568645789007e-05 0.0029627023908096
AP002449.1 1.47941493684014 1.20183151286393 16.6633112635129 4.46359758787795e-05 0.00300416649507104
SDC4 -1.8589899558983 2.56529343239952 16.6337337997075 4.53374423065825e-05 0.00304011808706722
DCHS1 1.11708811612219 5.04101655958823 16.6015112778349 4.61142608355747e-05 0.00307757132749189
ZNF350.AS1 1.2267322635891 3.7478834755459 16.5965643558762 4.62347002204098e-05 0.00307757132749189
