logFC logCPM LR PValue FDR
LINC02208 2.66599540097586 2.58305268333561 22.3866496593753 2.22918182992713e-06 0.00063230329794433
AC073529.1 1.67003217367177 5.32909349952642 21.8349047937595 2.97145073711883e-06 0.000827522017099074
SYNDIG1 3.28656778938697 4.49529652558002 21.446715240239 3.63798702191572e-06 0.000995054414547913
LINC02680 -3.2831566404443 4.51409737951109 21.3597927820597 3.80671309711971e-06 0.0010229372720804
ZNF736 3.99432977975268 3.71969887323646 21.2701877956832 3.98887112350442e-06 0.00105340584480547
Z94721.1 1.99998625218785 3.28904962439496 21.2296517948525 4.07412596414047e-06 0.00105768453208033
LINC02246 -2.38175474415555 4.64803246910345 21.0620392748584 4.44650218247596e-06 0.00112676266918773
AC127540.2 -7.2921743040462 2.24629470375518 21.0445235389725 4.48733582427705e-06 0.00112676266918773
CRYAB -4.23175252600913 3.26449229595377 20.9869144567306 4.62431042516332e-06 0.0011424284319714
KDM4A.AS1 1.38741601078116 4.75826537505441 20.6882941835365 5.4045392806389e-06 0.00131398933589755
DHFR 1.66734566895106 5.03545035392253 20.5561294823557 5.79080730609331e-06 0.00137039363596072
LINC01102 2.8163811553682 4.02147477027779 20.5479933420488 5.81547211186568e-06 0.00137039363596072
DNAJB1 -2.1245009277742 5.23198455658723 20.3649348159731 6.39916916740536e-06 0.00148509203238103
PLXNA4 2.12982496649849 3.29441710335451 20.0704952982709 7.4639319798823e-06 0.00170634397217697
AC016687.3 6.58680355931421 5.12901230792635 19.9217861899573 8.06757272343666e-06 0.00179517988189938
METRNL -2.47233364811207 3.76447573818708 19.9172058496654 8.08692380042156e-06 0.00179517988189938
AFF3 1.74103291661599 7.57909613858014 19.5089639341676 1.00128707959285e-05 0.00219095917116054
CENPF 2.02822305331372 6.55887079734969 19.4221863993355 1.04782700134936e-05 0.0022605022788265
ZNF528.AS1 1.95320230503794 5.48013166483715 19.1648268197733 1.19902503870695e-05 0.0025361126365882
ZFP36 -3.53188943764636 3.5186882602807 19.1494904286511 1.208697672331e-05 0.0025361126365882
AP000779.1 2.27988766674463 3.62667699909896 19.0522124786373 1.27190225416756e-05 0.00263266578744385
OCA2 -2.41430472166696 4.07538399344141 18.9209893643987 1.36245373147016e-05 0.00275613941198469
KLF10 -2.58012871191097 3.71669231713402 18.9138761905794 1.36754322198104e-05 0.00275613941198469
USP9Y -4.72700635801788 7.45073207382844 18.8836807875583 1.38936152748957e-05 0.00275972027357105
AC079052.1 1.26636297176326 6.16870625455419 18.84831235576 1.41536271585918e-05 0.00275972027357105
AC073321.1 -7.71713486768811 2.62096234094885 18.8158949612916 1.43962349263965e-05 0.00275972027357105
FTH1 -1.88015841283722 8.22363827097345 18.8135567454359 1.44138944888479e-05 0.00275972027357105
HMGCLL1 -2.15255383331881 4.94932270598991 18.7167649671215 1.51643358167035e-05 0.0028434308768481
SCRG1 1.85125844282363 4.18786785850731 18.7094789291752 1.52223889731373e-05 0.0028434308768481
KDM5D -6.69032040372964 4.68665368560664 18.6791193914037 1.54666981576813e-05 0.00285425802025548
SCAT2 1.85676082631837 3.26241929758978 18.5841549270443 1.62566172393821e-05 0.00296431674113828
THBS1 -2.4196315550255 4.44980627670698 18.4471054912761 1.74685958134136e-05 0.00314784096557713
NCAM2 2.22894061199921 6.69943608554936 18.4115466371806 1.77976233000314e-05 0.00315703831214059
SLC9A3.AS1 2.16217757661415 4.3050150992371 18.3972283884473 1.79318621894778e-05 0.00315703831214059
SPARCL1 2.63844343737376 4.70740862810319 18.3166196184913 1.87068053763187e-05 0.00325604702214857
HAP1 -2.53012224272438 4.46761473308298 18.2653663812758 1.9216942995203e-05 0.00326369062490187
PCDH11X 1.45620351102969 7.03263306603074 18.2635892490348 1.9234879806232e-05 0.00326369062490187
ZFAND2A -1.76122409099977 3.94699320163698 18.2482944615681 1.93899488715852e-05 0.00326369062490187
APOE -3.21412754216793 5.60712626518526 18.2080161210314 1.98043537477538e-05 0.00329695319052062
LYSMD3 -2.23893068362018 5.07890266936565 18.1875743584132 2.00180614166232e-05 0.00329695319052062
CEBPD -4.97183608752131 3.95081985290465 18.1275495012241 2.06590734787063e-05 0.00336633009014195
CENPP 1.89623685461099 6.08701184474816 18.0948369850204 2.10170547130683e-05 0.00338861291621124
AC093817.2 5.56915988080737 5.70978919076572 18.0629885225414 2.13715671674769e-05 0.00340987806566921
TPT1 -2.11258635423433 9.00417535973662 17.9139638126332 2.31119138080267e-05 0.00364953797729428
RRM2 2.75681133127064 3.97415267451069 17.8799789139316 2.35283363001086e-05 0.00367738292968125
PLK4 1.75643968091507 3.19098716091798 17.7400931765631 2.53232774419746e-05 0.00391794586443157
FAM66B 1.99272085942107 2.9460293063663 17.6833472771614 2.60900725784806e-05 0.00399621641684587
ZNF669 -2.15632814141496 3.75068647733634 17.6357371969085 2.6751389902246e-05 0.00404603589643764
TGDS -2.15681456738748 4.43809499113364 17.6221186463649 2.69436352703949e-05 0.00404603589643764
CELF2.AS2 1.70415438406099 3.64635765676363 17.5995368956342 2.72654735661886e-05 0.00405461416129428
CKAP2L 2.06689214768389 2.51740586824032 17.5537902570547 2.79293506376673e-05 0.00411340253574183
AC025178.1 -1.98988303383138 3.98071490865645 17.4918535118882 2.88541414369283e-05 0.00420913223228029
PRKCH -3.47350803069903 4.00095420839189 17.4339738958123 2.9746153779818e-05 0.00425609739116056
NDST3 2.116759581703 5.1415713041783 17.4272994496181 2.98507833020187e-05 0.00425609739116056
SNX31 -4.52619310847601 3.53006495100508 17.4172070317558 3.00096963011909e-05 0.00425609739116056
LVRN -3.28714325683015 2.92007498325127 17.3241819255634 3.15150803643003e-05 0.00439115164892747
POLQ 2.74246656641343 3.58022983544192 17.314399669596 3.16777282085922e-05 0.00439115164892747
KLRD1 -2.58273818519719 5.44563039316316 17.3006273617879 3.19081489686264e-05 0.00439115164892747
SOCS3 -3.73585866230785 2.81212261919524 17.2887213881496 3.21087017483761e-05 0.00439115164892747
AC087286.2 1.80577968560272 5.34893261876979 17.2405303960426 3.29334915786277e-05 0.00444327395671446
LGSN -7.64223209721262 2.51168517260222 17.2326714602308 3.30700026810373e-05 0.00444327395671446
NKAIN3 1.65733629049654 9.61392463383575 17.1866456083 3.38809762513467e-05 0.00451265141949459
SH3BGR -2.27850535813914 3.95474697880077 17.0840231187988 3.57618923755473e-05 0.00472211125445051
NXPE3 -2.12425110954629 5.14583720845679 17.0633991862573 3.61523828823344e-05 0.00473287221033091
LY6G5B 1.57170956606649 3.35250810874776 16.953051960492 3.83156734514632e-05 0.00497356923945815
NTN1 2.39420564728331 5.470294844649 16.8537000697218 4.03745410431769e-05 0.00519312121558728
SYTL1 -3.24202002065292 2.88074723479081 16.8391548124796 4.06851567454771e-05 0.00519312121558728
RERG 2.27393944300964 4.40878954097269 16.805056762411 4.14227747557681e-05 0.00524357554490991
HERPUD1 -1.58129984907017 5.80418831755394 16.7889859234011 4.17750701443621e-05 0.00524482581476389
PODXL2 1.45313760827139 5.0840568203404 16.7558073052827 4.25119501554484e-05 0.0052939474839919
AC008957.2 2.17754564103755 4.33211395141155 16.6683446045315 4.45176949978925e-05 0.00549901237324774
TAF13 -2.07343968048853 5.33471155171594 16.6393429225622 4.52035685987036e-05 0.00550485105180536
UTY -5.42193592466617 7.88399286694732 16.6359813380022 4.52837522052279e-05 0.00550485105180536
ACVR1 -1.6212519089984 5.85820000339872 16.5447867426106 4.75144328236632e-05 0.00573053990204763
IER2 -2.5902042834982 6.75986768712122 16.5119374006758 4.8344740657229e-05 0.00578512806755295
ZNF460 -1.77180507985587 5.1330059446637 16.4861662469662 4.90063387639833e-05 0.00581883791354986
TMF1 -1.79047377477174 7.05530613455223 16.4456219623016 5.00656705326577e-05 0.00589889135037475
CNTNAP5 2.54900213253041 4.74883511728452 16.4261099073599 5.05836538725693e-05 0.00591442615546675
GDF15 -4.45973792496969 4.35907790837934 16.3475362232952 5.27246606073626e-05 0.00611805777668919
LACTB -2.00819755139354 4.37538630990089 16.2781270307183 5.46916440920071e-05 0.00625160752549595
PRDM10 1.18914938995952 5.26849072474664 16.2720876331291 5.48662453185635e-05 0.00625160752549595
TNNI3K -1.65076583959834 5.48194007385018 16.2640316160094 5.51000206268821e-05 0.00625160752549595
TTR -3.05143493474783 4.86433867330264 16.167539622826 5.79791888099646e-05 0.00644319125490899
SOCS2 2.41671608273422 3.14499681678377 16.1619767543936 5.81497152657635e-05 0.00644319125490899
NCAPG 1.31744073881007 4.31913422061723 16.1475453070857 5.85944581091977e-05 0.00644319125490899
NUF2 1.44683708240611 4.59519167916495 16.1458405194747 5.86472210206549e-05 0.00644319125490899
SLC25A32 -1.70063474055547 5.52270807262497 16.1369568036202 5.89229448896821e-05 0.00644319125490899
TOB2 -1.81667021264529 5.69599600832754 16.1244756472389 5.93125264047899e-05 0.00644319125490899
EGR1 -2.04210368621834 6.20033001728549 16.1065852994586 5.98754704268668e-05 0.00644695462744173
NR4A3 -3.04666680047697 4.77180471402828 16.0966953633553 6.01889738019304e-05 0.00644695462744173
LINC01091 2.56760138331407 3.86865914118283 16.0325667953604 6.22622494688042e-05 0.00662271441051162
ZNF844 -2.3599725782846 5.5642116908299 15.9947390937533 6.35187469360393e-05 0.00670976997806423
HSPH1 -1.96222826895874 7.32741257779679 15.9761116353611 6.41468231413202e-05 0.00672970472640823
OPCML 2.92695044137207 7.24670554491905 15.9558572384929 6.48368471010789e-05 0.00675582304113758
BUB1 2.01293090645897 3.00851896752904 15.8713408970938 6.77976478029965e-05 0.00701659845539525
CHORDC1 -2.4332184316908 7.19622272079779 15.8374342928953 6.90233614533172e-05 0.00709550890859368
AC099499.1 5.17145992335796 4.94959319544451 15.5654179058088 7.96990430365627e-05 0.0081383349479402
AL357497.1 -6.55002050562752 1.63733834419102 15.5183051749397 8.17101535300193e-05 0.00828843987827355
NSUN7 -2.23677725852053 4.75326526553594 15.4732475095062 8.36812936042345e-05 0.00843254193510566
CELSR1 -1.80469683884878 5.71933435189724 15.4250730496882 8.58417422140798e-05 0.0085937121927651
LINC02398 -3.16055047460084 3.67704824501734 15.4068898838671 8.66717035134203e-05 0.00861897596621816
RELN 2.45350252545146 5.23248643793272 15.3949839633403 8.72195126176023e-05 0.00861897596621816
ENTPD1 2.61811162928408 3.89767257848783 15.3586069172798 8.89149537445434e-05 0.00873019452887931
CDCA8 1.77963460480234 2.66549640382681 15.3097124637068 9.12461646522867e-05 0.00890202231833806
LCA5 -1.6578573097256 5.76443571151597 15.2640581065417 9.34783929847908e-05 0.00906130220004235
C11orf1 -1.83637074476638 3.92953273905203 15.2523036210663 9.40619605540728e-05 0.00906130220004235
ECHDC3 -3.81652206242687 2.06611124056963 15.237749377712 9.47896084201793e-05 0.00907432770107429
SCN1A.AS1 2.28706712648401 3.69142055564076 15.1760231749961 9.79391388315368e-05 0.00931760117691086
AL513188.1 1.20129841312421 4.20168172479021 15.1568000390458 9.89413295179226e-05 0.00933624899005993
CENPK 1.71146335543673 5.2212756157294 15.1489372726293 9.93542198459077e-05 0.00933624899005993
ZNF804B 2.52130794389159 4.43325261148587 15.0287631759151 0.000105885006772687 0.00988927224839789
CRIM1 -1.42452464779654 6.73901688632725 14.9801972795459 0.000108645341493186 0.0100855799736432
ARL4D -2.1370660794514 4.55323928518231 14.94508909551 0.000110685782217905 0.0102130971459738
AC090673.1 2.053854244736 2.50968033040552 14.9035145724811 0.000113151982456263 0.010378137217261
LINC00310 -1.71011723853253 4.17329400227513 14.795219810456 0.000119838890478385 0.0109260255086751
SNAPC1 -1.40624682972551 5.65633744444364 14.7811863412833 0.000120734051029454 0.0109425056782139
AC002072.1 2.1115985815986 2.37496913617907 14.7520208296745 0.000122616037739256 0.011047705000307
UPP1 -1.89385648595351 3.7183831193151 14.6504805288533 0.000129401649089123 0.0115909067783514
UBASH3B 1.58151816187599 4.94756489887534 14.5992891674662 0.000132964689648424 0.011833496309615
NTN5 -2.81336826881595 2.86528185495717 14.5828910991166 0.000134126794524414 0.011833496309615
MYBL2 2.24902846506927 2.72922952332668 14.578669097973 0.000134427652795783 0.011833496309615
PGPEP1 -1.61770228866052 3.89770644350487 14.5674615137268 0.000135229601062846 0.0118360674255978
LAMC1 1.40288901107807 6.66215695606691 14.5524581686173 0.000136310696765672 0.0118629030815898
NRIP1 -1.45176573537014 7.94634557638598 14.4978016512104 0.000140323202739632 0.0121431101489432
AC138627.1 -1.83665699793081 4.97326478523153 14.4809451264613 0.000141584528695826 0.0121834282361459
HIST1H2BD -2.57348125418022 5.12819800932819 14.4229143869244 0.000146014757316582 0.0124944583118329
AMH 2.46064001439909 2.99483867698653 14.3989213975861 0.000147886993129601 0.0125843615209227
ZNF14 -1.41767010149363 4.71939976746896 14.3795955275596 0.000149412605101016 0.0126439385211727
TEX41 2.0101549653846 3.81906355200372 14.2991902899837 0.000155931938153128 0.0130735928598485
SMIM1 -3.66705277115688 1.95023868662309 14.2959947660002 0.000156196872321752 0.0130735928598485
GABPB1.AS1 1.09419380301738 7.92616548620847 14.24085844931 0.000160840166351928 0.0133890697174591
COL12A1 3.06329708927338 4.94997473261882 14.2036140454941 0.000164055122384111 0.0135538728137032
TNC 3.84509169394323 5.45818129071598 14.1974925257997 0.000164589694022902 0.0135538728137032
CPSF4L -6.4225000818779 1.53059818545606 14.1666378045561 0.000167310957616288 0.0136317658111363
C9orf153 -1.49106115362196 4.85407580271765 14.1665863879824 0.000167315529966288 0.0136317658111363
SMAD7 -2.13643418287382 4.48993002572105 14.125486502923 0.000171010997056159 0.013805834642816
INSIG2 -1.24651765646158 5.57648631035842 14.1228073892462 0.000171254722343477 0.013805834642816
NPC1L1 -7.00220553918214 2.03149211459653 14.0972427751162 0.000173598065110783 0.0139214741534129
HIST1H2AC -2.09321580516241 5.03850226636147 14.0476775749711 0.000178233803051245 0.0142187872986245
LRFN5 1.31059348787063 5.2678185973565 13.940735054788 0.000188665212134318 0.0149616215515057
SEC11C 1.07070639845645 5.24113483227595 13.9259930667701 0.000190150626787525 0.0149616215515057
SLC2A6 1.66427548727444 2.97852088309966 13.9227824145351 0.000190475693839761 0.0149616215515057
LINC00326 -7.81746800141098 2.71668777845755 13.8970479734861 0.000193101522181374 0.0150904898737352
SLC2A3 -2.32160231226789 5.9538504498363 13.8702497605004 0.000195874662283547 0.0152295035644523
CSTB -1.35027911307524 5.52944268843885 13.7931812931058 0.000204075553971717 0.0157869962635596
LLGL2 -3.42829370668588 2.53440170492016 13.772275994753 0.000206359151847411 0.0158834328082754
PLAAT3 -2.91623752302326 3.86959802391548 13.7586925645146 0.000207856724195991 0.01591870722255
KNTC1 1.46213159686665 5.23418277280484 13.7376103596753 0.000210202751797779 0.0160038130040757
AL391840.3 -1.97349673820772 4.2124130806379 13.7257519566877 0.000211534059600058 0.0160038130040757
BAALC.AS1 -1.6217048797924 4.21520295031882 13.7207115311131 0.000212102503089859 0.0160038130040757
DNAJC25 -1.25224748516803 5.57652911018529 13.682900287947 0.000216416107181474 0.0161961871453178
ARL5B -1.42372388935489 6.18216246169851 13.6798589844249 0.000216766884167275 0.0161961871453178
TACC3 1.68586882307751 3.9174123287318 13.6649146725116 0.000218498868335802 0.0162463454674732
NOCT -1.83710997533883 5.04729228918551 13.6534980010144 0.000219831403117487 0.0162664618432393
EEF1A1 -1.82087652920486 11.0583970133186 13.6228216853129 0.000223452595055717 0.0164549201849443
TTC22 -6.63440907929328 1.73003030084518 13.6006861225291 0.000226102872638539 0.0165704196182034
AL136171.2 1.72513000145948 2.96005144417467 13.5574676529284 0.00023136904509528 0.0168440171041794
SPTY2D1 -1.68978958108802 6.02703896541332 13.5520690547907 0.000232035490564853 0.0168440171041794
HELLPAR 1.42648833533886 3.34415458501228 13.5370086257885 0.000233904912149037 0.0168996299027679
ARF4 -1.82698829371495 7.93558464442125 13.5082859111686 0.000237512388475903 0.0170797054191803
NOB1 -2.1993588268303 3.97814677575058 13.4987664587617 0.000238720328747619 0.0170863517543331
DLGAP5 1.6228908653352 3.29259424304461 13.4645976511592 0.000243107291424822 0.0171962633870541
EPHX2 -1.83531580952672 4.28864482432203 13.4623060796306 0.000243404399102011 0.0171962633870541
STARD5 -4.43565775962469 3.47476284226273 13.4606139492837 0.000243624022653962 0.0171962633870541
AC006148.1 1.91409026370269 3.9726287194904 13.4458135353484 0.000245553518354483 0.0172529506451175
SLC1A3 1.9420771716416 8.17090407919837 13.3434570163321 0.000259325844474104 0.0181374153415975
SDCBP2 -2.06526954479884 3.41044757950134 13.28916681477 0.000266944085523276 0.0185770680408279
SMCR5 1.30373287752917 3.63025698007733 13.2815024313419 0.0002680376076923 0.0185770680408279
IER3 -3.77306097416108 4.66767452114015 13.2679881131987 0.000269976786073506 0.0186271821274229
LRIF1 -1.65002535917886 5.48596768629655 13.2436802799548 0.00027350039808844 0.0187856753252047
ADAMTS9.AS2 -2.09413798249138 6.93671373539547 13.2323287167869 0.000275161739927063 0.0188154123681376
SCN1B -3.70310181283344 1.98359654179956 13.2158112794393 0.000277597313718708 0.0188975913521309
NORAD -1.77550599729961 6.96494758815415 13.1811342118073 0.000282781552634792 0.0191653320429518
LGR5 2.65184733114397 4.48267599698024 13.1470747382581 0.000287968472115339 0.0193125911968884
MEG8 3.63108447486315 7.01780165469757 13.1440891714056 0.000288427691436816 0.0193125911968884
DCT -5.15166748465147 6.00079355913003 13.1420814608604 0.000288736918723473 0.0193125911968884
AC098829.1 -1.90491197197286 7.86129820334163 13.126342663135 0.000291172614298202 0.0193182292261612
AL121757.2 -5.43219349104181 4.89393579999326 13.1239298948432 0.000291547834897388 0.0193182292261612
ID1 -3.07428845208943 6.27268969584344 13.1161108414758 0.000292767164416535 0.0193182292261612
AL583808.1 1.35485760834054 4.24336468887092 13.1090917530129 0.000293866123241859 0.0193182292261612
EIF1 -1.76955674856354 8.58559059823263 13.0793833027568 0.000298563734522183 0.0195431654772491
INTS1 1.14038722542104 4.85613597316258 13.0679364720117 0.000300393891137608 0.0195792903427861
TICRR 1.41570483424568 3.26735452083105 13.0432491374801 0.000304379578607255 0.0196825813080483
LINC00499 -2.37048375544987 2.76794812478748 13.0422090895241 0.000304548656395341 0.0196825813080483
AL354892.1 1.48134059186564 3.01463893700328 13.0019834669747 0.000311161202066739 0.0200254459330094
TTK 2.07585521761453 3.1998730065564 12.9790377350181 0.000314997816235791 0.0201686700324838
AC015522.1 -6.43405584443749 5.32938314500471 12.9729709138501 0.000316020161114848 0.0201686700324838
LEFTY1 -3.57693892183532 1.86357347708812 12.9455283354253 0.000320686580256193 0.0203815616173614
ZNF330 -1.35043157217389 5.22532503548612 12.921870816894 0.000324765110253871 0.0205554842717295
RAB33B -1.61316311725498 4.51794557097135 12.8892304151757 0.000330478294578882 0.020831012502324
IFI27L2 -1.67508264838713 5.49858607479687 12.8680316420725 0.000334242983814528 0.0209819663241276
NMRK2 -6.48132501080747 1.58300271237022 12.8570923191914 0.000336202584380744 0.0210188366733055
IFRD1 -1.91668555470534 7.70228529327317 12.8439741700773 0.000338567769452808 0.0210806606695474
CCNB1 1.54748430008873 4.36264449285439 12.8236343396154 0.000342268237865645 0.0212247878517736
MIR4300HG 1.65645150643822 3.36548229290399 12.8003612586342 0.00034655242490712 0.0213358516574071
RNF113A -2.32695845458405 3.16455465542513 12.798781722553 0.000346845143480731 0.0213358516574071
BX255925.3 1.58682042582445 2.86637747934043 12.760591475562 0.000353998938596029 0.021666703595233
CELF2 1.39886335238127 8.57178921982229 12.746725211522 0.000356633033652145 0.021666703595233
RSPO1 -2.39262461726337 4.48759281256519 12.7446516994495 0.000357028622395854 0.021666703595233
STAC2 -2.91018033900761 2.11721268640768 12.7401874095106 0.000357881831272048 0.021666703595233
PRKY -3.9254826535055 4.62423078252287 12.6781854592203 0.000369946411693251 0.0223089338106516
ECM2 2.54400590487521 2.82373382798664 12.5929151318083 0.000387211736330666 0.0230820539970836
AL355347.1 2.38196102930162 2.92842607606731 12.5883784585791 0.000388152757601648 0.0230820539970836
TRIM72 -5.46602729849464 3.57238443197215 12.5859507121252 0.000388657281112373 0.0230820539970836
POC1A 1.87506790603844 2.11916254132785 12.5852895346019 0.000388794798671251 0.0230820539970836
BET1 -1.73805642722429 5.74445350769748 12.5621598746256 0.000393636528628606 0.023279269146735
VCAN.AS1 1.6838291264608 6.65045498695152 12.5026301087365 0.000406379511653774 0.0239404422307725
SEMA4A -2.21429027888869 3.40573238784458 12.4934613949822 0.000408378828941358 0.0239660479804398
KCNIP1 1.30204927288316 5.1011299574529 12.454033364717 0.000417090172521617 0.0243838556202809
GADD45B -3.70822544040849 4.62899874662248 12.4379332117253 0.000420701076284527 0.0244707585814264
ASIC2 2.08884146709805 4.39928601843138 12.4331854404117 0.000421771904778781 0.0244707585814264
PPFIA4 -2.96485656768255 2.64861318238315 12.4096575093832 0.000427119194427028 0.0246322680577333
ZNF726 1.77188989455537 2.74382020477667 12.4068056791108 0.000427771972537511 0.0246322680577333
RMDN2.AS1 2.99172727048989 4.86428588602338 12.3598115082897 0.000438674977605966 0.0250450328244681
SPRY2 -1.46184239799185 4.51807490366206 12.3551701746113 0.000439766902540034 0.0250450328244681
LHFPL3 2.33245094192964 3.94587720161046 12.3548364523057 0.000439845519996208 0.0250450328244681
EBF2 1.45761122750138 4.02412474541117 12.3331301335436 0.000444989617407575 0.0252440961845623
HPN -2.8783074832366 2.92852137341131 12.31891009952 0.000448392438266291 0.0253432729775822
ZNF563 -2.82830243520731 2.52585364881881 12.291635720001 0.000454992792398038 0.025530161452468
LINC01967 1.57158836119944 4.80096516703403 12.2836845994878 0.000456935344351632 0.025530161452468
SMIM12 -1.22632953267986 5.28296014742375 12.2809461655472 0.000457606311650844 0.025530161452468
SRPRA -1.59719852265863 5.50482638551819 12.2778498870789 0.000458366155215036 0.025530161452468
AC008735.2 1.08707365175872 4.99007565665802 12.2708682266214 0.000460084168172697 0.0255330043619609
GINS4 1.8220990537877 3.28752348540886 12.2426755215711 0.000467088050179141 0.0258207138027663
GCA -1.32830521910664 4.85172159693924 12.2364863315533 0.000468639971088924 0.0258207138027663
AQP4.AS1 1.93265528655947 4.54922057824494 12.2270257938587 0.000471022235039132 0.0258533822787746
PLPPR1 1.81886564960834 4.24765090034385 12.2207524195892 0.00047260867258973 0.0258533822787746
NEFM 1.23867341955917 4.6670392819133 12.1992709481072 0.00047808195901082 0.0260597201643016
